horseID,name,country_age,owner,import_type,color_sex,sire,dam,dam_sire,url
G181,SPEEDSTAR,NZ / 5,Andrew Lee Ying Biu & Dr Tang Cheuk Chee,PPG,Bay / Gelding,Sweynesse,That Jamaican Girl,Shinko King,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G181
J048,V LOVE YOU,NZ / 4,Mr & Mrs Chan Wing Kwan,PPG,Bay / Gelding,Reliable Man,Cagliari,O'Reilly,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J048
H053,YOO YOO KNIGHT,AUS / 5,Yoo Yoo Syndicate,PPG,Bay / Gelding,Deep Field,Louisville Dancer,Catbird,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H053
D087,FIRE BALL,NZ / 7,Ricky Chiu Tong,PPG,Bay / Gelding,Burgundy,Lady Winifred,Casual Lies,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D087
G285,JAZZ CLUB,IRE / 5,More Sense Racing Syndicate,PP,Bay / Gelding,Starspangledbanner,Princess Desire,Danehill,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G285
G278,NOBLE ONE,AUS / 5,Mr & Mrs Tony Tang Wai Bun,PPG,Bay / Gelding,Deep Field,Sugar Bay,Syncline,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G278
H016,PRECISION GOAL,NZ / 5,Winning Group Syndicate,PPG,Bay / Gelding,Tavistock,Miraculous Miss,Exceed And Excel,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_H016
G026,SPLENDID STAR,AUS / 5,Colin Chu Wan Kin,PPG,Bay / Gelding,Deep Field,Xena Express,Danzero,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G026
H247,SUPER ELITE,AUS / 4,"Mr & Mrs Siu Chor Kee, Spencer Kwan Chor Chung and Huang Wenxi",PPG,Bay / Gelding,Deep Field,Petit Cheval,Denman,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H247
G126,CASA LEGEND,NZ / 5,Kenneth Wu Kai Chung,PPG,Bay / Gelding,Tavistock,Sea Venture,Sepoy,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G126
G298,KEEN UNITY,IRE / 5,"Mr & Mrs Victor Lui Ting, Ian Lui and Kenneth Leung Kin Hang",PP,Bay / Gelding,Belardo,Prudent Approach,New Approach,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G298
J067,RED MAVERICK,AUS / 4,"Ernest Ip Koon Wing, Dieter Yih Lai Tak, Roger Tse Lai Ming & Marcus Tse Lai Pan",PPG,Chestnut / Gelding,Starcraft,Our Secret Sister,Toorak Toff,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J067
E166,SUNNY BABY,NZ / 6,Carmelo Lee Ka Sze & Nathan Lee Tze Hong,PPG,Chestnut / Gelding,Iffraaj,Glass Half Full,Van Nistelrooy,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E166
E281,WIND SPEEDER,AUS / 6,Exceed Expectations Syndicate,PP,Bay / Gelding,Written Tycoon,Rationality,Flying Spur,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E281
A164,RIGHT HONOURABLE,IRE / 10,Yan Ming,PP,Bay / Gelding,Famous Name,Agnetha,Big Shuffle,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2016_A164
E403,TSUEN WAN GLORY,NZ / 6,Ma Shun Ling,PPG,Bay / Gelding,Smart Missile,Anne Of Cleves,Diktat,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E403
G414,BEAT HOLLOW,AUS / 5,Cheng Chak Yin,PPG,Bay / Gelding,Outreach,Warrilla,Magic Albert,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G414
G250,DOUBLE SHOW,NZ / 5,Sustainable Operation Syndicate,PPG,Bay / Gelding,Showcasing,Showus,Pentire,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G250
H291,HO HO STAR,NZ / 4,"Simon Tam Ngak Chou, Tam Hin Chi & Ray Tam Fai Chi",PPG,Bay / Gelding,Time Test,Lauberhorn,Swiss Ace,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H291
H271,MORE RICE,AUS / 4,Maurice Ma Hing Kam,PPG,Bay / Gelding,Deep Field,Sherocksmyworld,Fastnet Rock,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H271
H173,PODIUM,AUS / 5,Francis Lui Sing Chuen,PP,Brown / Gelding,Medaglia d'Oro,Apamurra,Lonhro,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H173
G304,SUPERB MOVE,IRE / 5,"Mo Chan Ming, Howard Tai Wai Yin & Edmund Lo Chai Wan",PPG,Chestnut / Gelding,Bated Breath,Hallouella,Halling,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G304
H102,MAGIC TRAVELLER,AUS / 4,Wong Cho Bau,PPG,Bay / Gelding,Exceed And Excel,Annie's Luck,Medaglia d'Oro,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H102
E487,CIRCUIT ELITE,IRE / 6,Chang Wing Yiu & Cheung Ka Shing,ISG,Grey / Gelding,Mastercraftsman,Bridge Note,Stravinsky,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E487
E208,GOODMANSHIP,AUS / 6,"Violet Sin Lau Po Lan, Christopher Sin Hong Ching & Chung Yen Ting",PPG,Bay / Brown / Gelding,Al Maher,West Of Katrina,Gone West,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E208
H248,REGENCY HAPPY STAR,AUS / 4,Wong Shun Yuen,PPG,Bay / Gelding,Lonhro,Word Games,Fastnet Rock,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H248
H101,HAPPY HUNK,NZ / 4,Edward Chan Kwok Man,PPG,Bay / Gelding,Charm Spirit,Josephines Fortune,Encosta de Lago,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H101
D443,MULTIMORE,AUS / 7,Multi-friendship Syndicate,PPG,Bay / Gelding,Kaphero,Cousin Bonnie,Bon Hoffa,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D443
H314,PRESTIGE MOOCHI,AUS / 4,Brandon Lau & Issac Liu,PPG,Bay / Gelding,Whittington,Advocaat,Johan Cruyff,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H314
G423,EASY TWO,NZ / 5,David Group Syndicate,PPG,Bay / Gelding,Sacred Falls,Pinzaara,Pins,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2021_G423
D235,SUPERB DADDY,AUS / 7,Mr & Mrs Mak Yiu Hay,PP,Bay / Gelding,Tavistock,Mygoodgrace,Royal Academy,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D235
E151,CHIRON,NZ / 6,Yeoh Saw Kheng,PPG,Bay / Gelding,Makfi,Inara Belle,Elusive Quality,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E151
D409,AUGUST MOON,NZ / 6,Patrick Wang,PPG,Bay / Gelding,Highly Recommended,Queen Of The Castle,Castledale,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2019_D409
E211,DRAGON KINGDOM,AUS / 6,Au Kai Kwong & Yu Chun Hong,PPG,Brown / Grey / Gelding,Holy Roman Emperor,Bokissa,Bradbury's Luck,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E211
H261,HAPPIHOOD,IRE / 4,Kevin Chan Wing Tak & Jackson Ip Chun Kit,PPG,Chestnut / Gelding,Kessaar,Drumcliffe Dancer,Footstepsinthesand,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H261
E482,CIRCUIT SPLENDOR,AUS / 6,Cheung Kwong Kwan & Cheung Kwok Wa,ISG,Bay / Gelding,Lonhro,Exceedingly Royal,Exceed And Excel,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2020_E482
J345,ALWAYS MY FOLKS,AUS / 2,So Wing Keung,PPG,Chestnut / Colt,Capitalist,Madame Veuve,Dissident,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J345
J491,APPEALING CITY,AUS / 2,Ling Chiu Shing & Gary Ling Kay Wai,PPG,Bay / Gelding,Starspangledbanner,Chickadee,Toorak Toff,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J491
J313,BEAR CHAMP,AUS / 2,Pemelar Fan Lau Yuk Ming,PPG,Bay / Gelding,Hellbent,Mumford,Collate,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J313
J132,CALIFORNIA BANNER,IRE / 3,Good Memory Syndicate,PPG,Chestnut / Gelding,Starspangledbanner,Cristal Fashion,Jeremy,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J132
J370,CALIFORNIA BLITZ,AUS / 2,The Executors of the Estate of the late Howard Liang Yum Shing,PPG,Chestnut / Gelding,Capitalist,Lilith,Hinchinbrook,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J370
J129,CALIFORNIA SUN,GB / 3,Charis Liang Shun Xing,PPG,Bay / Gelding,Footstepsinthesand,Kune Kune,Sir Percy,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J129
J344,CONCORDE STAR,NZ / 2,Philip Yu Chi Wai & Dr Jennie Peterson Yu,PPG,Bay / Gelding,Ardrossan,Queen Of Pop,Pins,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J344
J196,ENSHINE,IRE / 3,Ada Wong Yin Man,PPG,Bay / Gelding,Churchill,Etive,Elusive Quality,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J196
H330,GO GENERAL,USA / 3,Highrise Syndicate,PPG,Dark Bay / Brown / Gelding,Shaman Ghost,She Has Charm,Smart Strike,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2022_H330
K002,GOLDENTRONICMIGHTY,AUS / 3,Jason Chow Wang Yuen,PPG,Bay / Brown / Gelding,Harry Angel,Dubrovnik,Medaglia d'Oro,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K002
J406,GOOD PROSPECT,AUS / 2,Yeoh Saw Kheng,PPG,Chestnut / Colt,Churchill,La Chica Bella,Host,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J406
J508,HAILTOTHEVICTORS,FR / 3,Graham Kot Li Heng & Amy Chau,PPG,Bay / Gelding,Almanzor,Saas Fee,Holy Roman Emperor,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J508
J424,HEALTHY GOLF,GB / 3,Jackie Wong See Sum,ISG,Bay / Gelding,Invincible Spirit,Teppal,Camacho,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J424
J461,J461,IRE / 3,Tony Lau Yiu Tong,ISG,Bay / Gelding,Siyouni,Reticent Angel,Dark Angel,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J461
J474,J474,IRE / 3,Beauty Family Syndicate,PPG,Bay / Gelding,Churchill,Mistime,Acclamation,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J474
J481,J481,AUS / 2,"Vincent To Wai Keung, Kenneth To Kin Ting & Ronald To Yiu Ting",PPG,Brown / Colt,Pierata,Mica Lil,Testa Rossa,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J481
J483,J483,AUS / 2,Beauty Fit Syndicate,PPG,Chestnut / Gelding,Rich Enuff,Hot Streak,Northern Meteor,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J483
J522,J522,AUS / 2,Horse Connoisseur Syndicate,PPG,Bay / Gelding,Tassort,Could It Be Magic,Exceed And Excel,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J522
J525,J525,NZ / 2,Lily Syndicate,PPG,Bay / Gelding,Staphanos,Swiss Maid,Swiss Ace,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J525
J541,J541,AUS / 2,"Arthur Antonio da Silva, Betty da Silva & Teresa Marie da Silva",PPG,Bay / Brown / Gelding,All Too Hard,Tahnee Tiara,Commands,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J541
J545,J545,AUS / 2,"David Tse Sik Hung, Allison Tse Pui Shan & Queenie Tse Pui Ching",PPG,Brown / Gelding,Capitalist,Muchas Coronas,Onemorenomore,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J545
J550,J550,AUS / 2,Lo Profile Syndicate,PPG,Chestnut / Gelding,Street Boss,Uranie,More Than Ready,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J550
J551,J551,NZ / 2,HK Football Club Horse Racing Syndicate,PPG,Bay / Gelding,War Decree,Shantaine,Pins,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J551
J386,JUSTIFY YOURSELF,AUS / 2,Mike Cheung Shun Ching,PPG,Chestnut / Gelding,Justify,Crystal Flute,Encosta de Lago,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2023_J386
K001,K001,AUS / 3,Mr & Mrs Chan Hou Bo,PPG,Grey / Gelding,Grunt,Truffle,Testa Rossa,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K001
K003,K003,NZ / 2,Kelvin Chan Kam Kei & Eddie Chan Kam Kong,PPG,Grey / Gelding,U S Navy Flag,Ala Rasi,Dalakhani,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K003
K004,K004,NZ / 2,Crossover Syndicate,PPG,Bay / Gelding,Almanzor,Holly Holy,Dylan Thomas,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K004
K005,K005,AUS / 3,Jackson So Hoi Wing,PPG,Bay / Gelding,Kermadec,Our Squeezer,Redoute's Choice,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K005
K006,K006,NZ / 2,Alice Ming Bo Ting,PPG,Bay / Gelding,Time Test,Needlly,O'Reilly,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K006
K007,K007,AUS / 3,"Fong Chun Man, Vincent Fong Chun Keung & Lucia Fong So Ching",PPG,Bay / Gelding,Harry Angel,Caronia,Northern Afleet,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K007
K008,K008,AUS / 2,Wu Haibo,PPG,Brown / Gelding,Rich Enuff,Super Flare,Fighting Sun,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K008
K009,K009,GB / 3,23/24 Ricky Yiu Trainer Syndicate,PP,Brown / Gelding,Calyx,Dazzling Rose,Raven's Pass,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K009
K010,K010,GB / 3,Mightier Sword Racing Syndicate,PP,Bay / Gelding,Oasis Dream,Clematis,First Defence,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K010
K011,K011,IRE / 3,HKJC Racing Club Limited,PP,Bay / Gelding,Holy Roman Emperor,Emirate Jewel,Pivotal,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K011
K012,K012,USA / 3,Peter Lau Pak Fai & Suki Tang Xianfang,PP,Bay / Colt,Justify,Wedding Vow,Galileo,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K012
K013,K013,IRE / 3,Leung Lun Ping,PP,Chestnut / Gelding,Phoenix Of Spain,Alfea,Kentucky Dynamite,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K013
K014,K014,GB / 3,Yau Kwok Fai,PP,Bay / Gelding,Siyouni,Illaunmore,Shamardal,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K014
K015,K015,IRE / 3,Sze Chi Ching,PP,Chestnut / Colt,Starspangledbanner,Postale,Zamindar,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K015
K016,K016,AUS / 3,Chen Ching Lung,PP,Bay / Brown / Gelding,Delago Deluxe,Isadiva,Casino Prince,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K016
K017,K017,AUS / 3,"Paul M F Cheng, Lionel Lam Kin, Augustine Chu Chun Man & Wilson Chu Kwok Yiu",PP,Bay / Gelding,I Am Invincible,Royal Missile,Smart Missile,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K017
K018,K018,NZ / 3,Daniel Chong Kwok Ming & Henry Chan Lai Yue,PP,Bay / Gelding,Press Statement,Villa de Madrid,Mossman,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K018
K019,K019,AUS / 3,Eric Ng Wing Kwong,PP,Bay / Gelding,Pride Of Dubai,Defrock,Canny Lad,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K019
K020,K020,AUS / 3,Colin Lo Chor Cheong,PP,Brown / Gelding,Shamus Award,Ecosse,West Quest,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K020
K021,K021,AUS / 3,Karen Lo Ki Yan,PP,Bay / Gelding,Snitzel,C'est Beau La Vie,Bernardini,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K021
K022,K022,AUS / 2,"Dennis Chow Chi In, Choi Yuk Ping & Edward Tsui Wing Tak",PPG,Chestnut / Gelding,All Too Hard,Pop Girl,Snitzel,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K022
K023,K023,AUS / 3,Waylee Syndicate,PPG,Brown / Gelding,Deep Field,The Soloist,Smart Missile,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K023
K024,K024,AUS / 2,Kenneth Chung Kin Shu,PPG,Bay / Brown / Gelding,Divine Prophet,Seductive Dream,Captain Sonador,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K024
K025,K025,AUS / 2,Tai Woon Shing,PPG,Bay / Gelding,Hellbent,Geneteau,Beneteau,https://racing.hkjc.com/racing/information/English/Horse/Horse.aspx?HorseId=HK_2024_K025
