horse_id,race_id,result,date,location_run,distance,G,race_class,dr,rtg,trainer,jockey,lbw,win_odds,act_wt,running_position,finish_time,weight,gear
E447,230,05,06/12/23,"HV / Turf / ""A""",1200,G,3,11,73,D J Hall,B Murzabayev,3-1/4,56,132,11 11 5,1.10.70,1037,B
E447,185,04,19/11/23,"ST / Turf / ""B+2""",1200,GF,3,2,74,D J Hall,B Avdulla,2-1/4,16,130,7 6 4,1.09.02,1042,B
E447,146,09,05/11/23,"ST / Turf / ""C+3""",1200,G,3,12,76,D J Hall,B Avdulla,5-1/4,53,133,11 11 9,1.09.85,1043,B
E447,054,10,27/09/23,"HV / Turf / ""C""",1200,GF,3,3,76,D J Hall,H Bowman,97-1/2,3,131,5 3 10,1.24.71,1033,B
E447,035,06,20/09/23,"HV / Turf / ""B""",1200,G,3,8,76,D J Hall,Z Purton,2,4.9,132,11 11 6,1.09.83,1041,B
E447,833,10,16/07/23,"ST / Turf / ""A""",1200,G,3,8,76,D J Hall,H Bowman,6-3/4,9.1,134,10 10 10,1.10.65,1039,B1
E447,770,02,25/06/23,"ST / Turf / ""A""",1400,G,3,9,75,D J Hall,E C W Wong,N,9.1,123,8 9 5 2,1.22.34,1032,--
E447,721,06,04/06/23,"ST / Turf / ""B""",1400,GF,3,8,76,D J Hall,B Avdulla,3-3/4,7.5,133,5 6 6 6,1.22.36,1041,--
E447,605,03,23/04/23,"ST / Turf / ""C+3""",1400,G,3,8,76,D J Hall,H Bowman,2-3/4,5.7,133,7 8 6 3,1.22.45,1030,--
E447,568,02,09/04/23,"ST / Turf / ""B+2""",1400,G,3,5,74,D J Hall,H Bowman,3/4,4.2,130,5 5 6 2,1.22.50,1033,--
E447,530,02,26/03/23,"ST / Turf / ""C+3""",1400,G,3,6,72,D J Hall,H Bowman,HD,4.5,130,2 3 3 2,1.22.26,1025,--
E447,480,03,08/03/23,"HV / Turf / ""B""",1200,G,3,10,72,D J Hall,H Bowman,2-1/2,7.3,127,10 10 3,1.09.36,1035,--
E447,424,01,15/02/23,"HV / Turf / ""C""",1200,GF,3,3,67,D J Hall,Z Purton,N,4.6,125,6 5 1,1.09.45,1039,--
E447,231,WV,07/12/22,"HV / Turf / ""A""",1200,G,3,--,67,D J Hall,R Moore,--,--,125,--,--,--,--
E447,193,05,23/11/22,"HV / Turf / ""C""",1200,G,3,7,67,D J Hall,Z Purton,1,3.4,124,7 7 5,1.10.06,1026,--
E447,139,04,30/10/22,"HV / Turf / ""C""",1200,G,3,10,68,D J Hall,L Currie,3,19,126,3 2 4,1.09.83,1033,--
E447,672,04,15/05/22,"ST / Turf / ""C+3""",1200,GY,3,9,69,D J Hall,Z Purton,2-3/4,2.8,125,7 4 4,1.10.74,1005,--
E447,610,02,24/04/22,"ST / Turf / ""A""",1200,G,3,10,66,D J Hall,Z Purton,N,7.4,120,2 2 2,1.08.34,1024,--
E447,393,08,03/02/22,"ST / Turf / ""B+2""",1400,G,3,7,68,D J Hall,Z Purton,3,6,121,2 3 2 8,1.22.51,1007,--
E447,346,05,16/01/22,"ST / Turf / ""C+3""",1400,G,3,10,69,D J Hall,Z Purton,4,7.6,123,3 3 3 5,1.22.02,1015,--
E447,286,03,27/12/21,"ST / Turf / ""A+3""",1400,G,3,12,69,D J Hall,L Ferraris,1-1/2,68,123,2 2 1 3,1.22.33,1016,--
E447,209,10,28/11/21,"ST / Turf / ""C""",1200,G,3,8,71,D J Hall,M F Poon,5,20,124,8 9 10,1.09.44,1026,--
E447,166,05,10/11/21,"HV / Turf / ""B""",1200,G,3,5,73,D J Hall,C Schofield,3-3/4,34,127,5 5 5,1.10.25,1017,--
E447,109,10,20/10/21,"HV / Turf / ""C""",1000,GF,3,7,73,D J Hall,C Schofield,4-1/2,42,129,11 9 10,0.57.44,1024,--
G016,819,05,10/07/24,"HV / Turf / ""B""",1000,GF,3,5,75,C Fownes,K H Chan,2-1/2,24,127,8 7 5,0.56.86,1105,B2/TT
G016,731,06,05/06/24,"HV / Turf / ""A""",1200,GY,3,11,76,C Fownes,K H Chan,3,20,130,8 8 6,1.11.00,1104,TT
G016,691,06,22/05/24,"HV / Turf / ""C+3""",1000,G,3,6,76,C Fownes,K H Chan,1-1/2,17,127,10 9 6,0.57.24,1096,TT
G016,521,04,20/03/24,"HV / Turf / ""C+3""",1200,G,3,1,76,C Fownes,K H Chan,3/4,5.2,128,3 4 4,1.10.07,1107,TT
G016,499,03,13/03/24,"HV / Turf / ""C""",1200,G,3,9,76,C Fownes,K H Chan,2-1/2,10,127,5 5 3,1.10.18,1116,TT
G016,463,01,28/02/24,"HV / Turf / ""A""",1200,G,3,10,70,C Fownes,K H Chan,1/2,8.9,121,4 4 1,1.10.67,1122,TT
G016,406,01,07/02/24,"HV / Turf / ""B""",1200,G,3,8,64,C Fownes,K H Chan,3/4,10,116,8 9 1,1.10.29,1109,TT
G016,350,03,17/01/24,"HV / Turf / ""C""",1200,G,3,1,65,C Fownes,L Ferraris,1-3/4,8.1,122,2 3 3,1.10.48,1103,B-/TT
G016,305,08,01/01/24,"ST / Turf / ""A""",1200,G,3,13,67,C Fownes,C Y Ho,5-3/4,70,122,14 11 8,1.10.04,1112,B/TT
G016,230,06,06/12/23,"HV / Turf / ""A""",1200,G,3,12,69,C Fownes,M Barzalona,3-1/2,14,128,3 2 6,1.10.76,1089,B/TT
G016,194,08,22/11/23,"HV / Turf / ""C""",1200,G,3,4,70,C Fownes,K H Chan,1-3/4,5.6,121,6 8 8,1.10.36,1107,B/TT
G016,137,05,01/11/23,"HV / Turf / ""C+3""",1200,G,3,7,70,C Fownes,K H Chan,2,5.2,124,9 9 5,1.11.06,1099,B/TT
G016,081,02,11/10/23,"HV / Turf / ""A""",1200,G,3,9,68,C Fownes,H Bowman,N,5,125,5 3 2,1.09.85,1095,B/TT
G016,018,02,13/09/23,"HV / Turf / ""A""",1200,G,3,11,66,C Fownes,K H Chan,SH,13,116,7 7 2,1.10.15,1095,B/TT
G016,787,09,01/07/23,"ST / Turf / ""B""",1000,G,3,1,67,C Fownes,K H Chan,4-1/2,65,118,12 9 9,0.57.29,1076,B/TT
G016,758,10,18/06/23,ST / AWT,1200,WS,3,11,67,C Fownes,K H Chan,8-1/2,24,119,9 9 10,1.10.30,1086,B/TT
G016,444,02,22/02/23,"HV / Turf / ""C+3""",1200,GF,3,8,65,C Fownes,K H Chan,1-1/4,11,115,9 8 2,1.09.36,1078,B/TT
G016,386,05,01/02/23,"HV / Turf / ""A""",1200,G,3,2,65,C Fownes,K H Chan,1,5,116,5 5 5,1.09.37,1068,B/TT
G016,344,01,18/01/23,"HV / Turf / ""C""",1200,G,4,4,60,C Fownes,K H Chan,N,4.6,130,4 4 1,1.10.09,1073,B/TT
G016,216,05,04/12/22,"ST / Turf / ""C+3""",1200,GF,4,2,60,C Fownes,K H Chan,3,6.1,129,11 8 5,1.09.88,1078,B/TT
G016,092,01,12/10/22,"HV / Turf / ""A""",1200,GF,4,9,55,C Fownes,K H Chan,SH,4.1,126,7 7 1,1.09.99,1049,B/TT
G016,820,01,13/07/22,"HV / Turf / ""B""",1200,GF,4,8,47,C Fownes,J Moreira,2,5.5,123,9 8 1,1.09.69,1055,B/TT
G016,737,02,08/06/22,"HV / Turf / ""A""",1200,Y,4,12,45,C Fownes,A Badel,3/4,20,120,10 9 2,1.12.00,1051,B/TT
G016,649,05,07/05/22,"ST / Turf / ""C""",1200,G,4,1,47,C Fownes,L Ferraris,4-1/2,7.2,120,3 2 5,1.10.23,1056,H-/B/TT
G016,605,04,24/04/22,"ST / Turf / ""A""",1200,G,4,6,48,C Fownes,L Ferraris,2-1/4,35,121,8 4 4,1.09.40,1063,B/H/TT
G016,551,11,03/04/22,"ST / Turf / ""B+2""",1200,G,4,11,50,C Fownes,L Ferraris,5-3/4,37,123,11 13 11,1.10.27,1070,B/H/TT
G016,410,06,09/02/22,"HV / Turf / ""B""",1200,G,4,8,52,C Fownes,L Ferraris,2-1/4,62,126,9 6 6,1.10.67,1075,B/H/TT
G016,351,08,19/01/22,"HV / Turf / ""C""",1200,G,4,10,52,C Fownes,B Shinn,4-1/4,19,126,12 12 8,1.10.31,1080,B1/H1/TT1
G221,819,01,10/07/24,"HV / Turf / ""B""",1000,GF,3,8,67,W K Mo,H Bentley,1/2,24,124,5 6 1,0.56.47,1152,XB/TT
G221,749,05,12/06/24,"HV / Turf / ""B""",1000,G,3,9,69,W K Mo,H Bentley,4-1/4,15,125,8 10 5,0.57.57,1160,XB/TT
G221,691,04,22/05/24,"HV / Turf / ""C+3""",1000,G,3,2,69,W K Mo,H Bentley,1,8.6,125,7 6 4,0.57.17,1153,XB2/TT2
G221,577,08,10/04/24,"HV / Turf / ""B""",1200,G,3,9,71,C Fownes,C Y Ho,7-3/4,18,126,6 7 8,1.10.92,1140,--
G221,538,09,27/03/24,"HV / Turf / ""A""",1000,G,3,6,73,C Fownes,K Teetan,5,18,131,5 5 9,0.57.69,1143,--
G221,478,06,06/03/24,"HV / Turf / ""B""",1200,G,3,5,73,C Fownes,H Bentley,4-1/4,4.1,129,6 6 6,1.10.80,1147,--
G221,422,02,15/02/24,"HV / Turf / ""C""",1200,G,3,5,72,C Fownes,H Bentley,HD,13,132,5 6 2,1.10.54,1147,H-/XB-
G221,375,12,28/01/24,"ST / Turf / ""A+3""",1200,G,3,14,74,C Fownes,H Bentley,8-1/2,133,130,9 9 12,1.10.61,1142,H/XB
G221,332,08,10/01/24,"HV / Turf / ""B""",1200,G,3,11,76,C Fownes,H Bentley,4-1/2,40,134,10 9 8,1.10.62,1142,H/XB
G221,313,09,04/01/24,"HV / Turf / ""A""",1200,G,3,6,78,C Fownes,L Ferraris,5-1/2,23,135,6 7 9,1.10.67,1144,H/XB
G221,127,09,29/10/23,"HV / Turf / ""C""",1200,G,3,8,80,C Fownes,H Bentley,2-1/2,15,135,7 7 9,1.10.96,1140,H/XB
G221,054,03,27/09/23,"HV / Turf / ""C""",1200,GF,3,7,80,C Fownes,H Bentley,2-1/4,13,135,8 8 3,1.09.47,1133,H/XB
G221,017,04,13/09/23,"HV / Turf / ""A""",1000,G,3,6,80,C Fownes,H Bentley,2,26,135,7 6 4,0.57.32,1133,H/XB
G221,837,11,16/07/23,"ST / Turf / ""A""",1200,GY,2,10,82,C Fownes,H Bentley,7-3/4,59,118,11 12 11,1.11.52,1133,XB/H1
G221,766,06,25/06/23,"ST / Turf / ""A""",1200,G,2,8,84,C Fownes,H Bentley,4-1/4,50,120,9 9 6,1.09.60,1137,XB1
G221,729,07,07/06/23,"HV / Turf / ""A""",1000,G,3,9,85,C Fownes,H Bowman,3-1/2,15,135,5 4 7,0.57.31,1154,--
G221,671,07,17/05/23,"HV / Turf / ""B""",1200,G,2,11,85,C Fownes,H Bentley,2-3/4,19,120,11 7 7,1.09.96,1144,--
G221,615,03,26/04/23,"HV / Turf / ""C+3""",1200,G,2,3,82,C Fownes,H Bentley,1-1/4,10,117,4 4 3,1.09.02,1135,--
G221,563,08,09/04/23,"ST / Turf / ""B+2""",1000,G,3,10,82,C Fownes,H Bentley,5-1/2,13,132,10 9 8,0.57.98,1143,--
G221,461,01,01/03/23,"HV / Turf / ""A""",1000,G,3,9,77,C Fownes,H Bentley,N,25,132,9 8 1,0.56.56,1145,TT-
G221,211,09,30/11/22,"HV / Turf / ""C+3""",1000,GF,3,2,79,C Fownes,Y L Chung,6-1/4,4.8,125,5 4 9,0.57.14,1150,TT
G221,081,12,09/10/22,ST / AWT,1200,GD,3,12,81,C Fownes,K H Chan,19-1/2,33,126,1 4 12,1.11.90,1151,TT
G221,027,08,18/09/22,"ST / Turf / ""B""",1000,G,2,1,81,C Fownes,A Badel,11-1/4,10,120,4 5 8,0.57.97,1147,TT
G221,785,03,28/06/22,"HV / Turf / ""C""",1200,GF,3,6,80,C Fownes,A Badel,1/2,25,135,1 1 3,1.09.44,1137,TT
G221,728,11,05/06/22,"ST / Turf / ""C""",1000,G,3,6,82,C Fownes,J Moreira,5,11,130,4 4 11,0.55.92,1132,TT
G221,623,10,27/04/22,"HV / Turf / ""C+3""",1000,GF,2,9,84,C Fownes,M Chadwick,3-1/2,16,117,12 11 10,0.56.93,1135,TT
G221,489,04,09/03/22,"HV / Turf / ""B""",1000,G,3,4,84,C Fownes,C Y Ho,5-1/4,6.7,132,5 4 4,0.57.08,1127,TT1
J051,801,04,04/07/24,"HV / Turf / ""A""",1200,G,3,10,72,W K Mo,B Avdulla,1/2,4.7,128,7 8 4,1.10.77,1266,TT
J051,731,01,05/06/24,"HV / Turf / ""A""",1200,GY,3,7,66,W K Mo,M Chadwick,N,4.7,125,2 2 1,1.10.53,1265,TT
J051,674,02,15/05/24,"HV / Turf / ""C""",1200,G,3,1,64,W K Mo,M Chadwick,HD,3.9,120,1 1 2,1.09.90,1246,TT
J051,635,03,01/05/24,"HV / Turf / ""A""",1200,GY,3,2,64,W K Mo,M Chadwick,3-1/4,5.2,119,1 1 3,1.10.45,1240,TT
J051,594,01,17/04/24,"HV / Turf / ""C""",1200,G,4,1,58,W K Mo,M Chadwick,N,17,134,1 1 1,1.09.91,1244,TT
J051,538,06,27/03/24,"HV / Turf / ""A""",1000,G,3,8,60,W K Mo,M Chadwick,4,101,118,9 9 6,0.57.53,1241,TT
J051,491,12,10/03/24,"ST / Turf / ""C""",1000,G,3,8,62,W K Mo,M L Yeung,12-1/2,115,118,2 3 12,0.58.71,1235,TT
J051,433,10,18/02/24,ST / AWT,1200,GD,3,1,64,W K Mo,B Thompson,7,43,124,4 4 10,1.09.98,1252,H-/TT
J051,393,10,04/02/24,"ST / Turf / ""B+2""",1000,G,3,7,66,W K Mo,B Avdulla,6,37,122,4 6 10,0.57.77,1259,H/TT
J051,319,09,07/01/24,"ST / Turf / ""B+2""",1000,G,3,1,66,W K Mo,C Y Ho,6-1/2,7.1,122,5 5 9,0.58.58,1249,H/TT
J051,287,02,26/12/23,"ST / Turf / ""C+3""",1000,G,3,6,65,W K Mo,C Y Ho,3/4,51,124,4 4 2,0.56.70,1258,H/TT
J051,240,13,10/12/23,"ST / Turf / ""A""",1200,G,3,2,65,W K Mo,M Chadwick,9-1/4,114,124,3 2 13,1.10.55,1260,H1/TT1
H110,808,06,06/07/24,"ST / Turf / ""C""",1400,GF,3,5,75,K L Man,M L Yeung,4,37,132,12 11 12 6,1.22.02,1167,TT
H110,761,12,15/06/24,"ST / Turf / ""C+3""",1600,S,3,1,77,K L Man,M L Yeung,18-3/4,33,135,6 5 3 12,1.38.55,1174,TT
H110,681,12,19/05/24,"ST / Turf / ""C+3""",1600,G,3,10,79,K L Man,E C W Wong,9-1/4,69,127,3 2 2 12,1.36.16,1164,TT
H110,571,08,10/04/24,"HV / Turf / ""B""",1650,G,2,6,81,K L Man,A Atzeni,5,14,116,7 8 8 8,1.40.09,1168,TT
H110,511,08,16/03/24,"ST / Turf / ""C+3""",1400,G,2,1,83,K L Man,M L Yeung,3-1/4,14,118,4 4 4 8,1.21.94,1178,H-/TT
H110,434,07,18/02/24,"ST / Turf / ""C+3""",1400,G,2,10,85,K L Man,M L Yeung,4-1/4,17,125,10 10 10 7,1.22.76,1184,H/TT
H110,362,05,24/01/24,ST / AWT,1650,GD,2,4,87,K L Man,M L Yeung,3-3/4,13,126,7 7 7 5,1.40.70,1170,H/TT
H110,324,11,07/01/24,"ST / Turf / ""B+2""",1600,G,2,10,88,K L Man,B Avdulla,7-1/2,24,123,11 10 10 11,1.35.70,1171,H/TT
H110,265,06,20/12/23,"HV / Turf / ""C""",1650,G,2,6,88,K L Man,M L Yeung,3-1/4,22,125,7 8 8 6,1.41.74,1154,H/TT
H110,202,02,26/11/23,"ST / Turf / ""C""",1400,G,2,11,87,K L Man,M L Yeung,1-1/2,43,128,11 11 9 2,1.21.91,1153,H/TT
H110,163,UR,11/11/23,"ST / Turf / ""A+3""",1400,G,1,7,87,K L Man,M L Yeung,---,14,116,6 7 8,--,1198,H/TT
H110,110,11,22/10/23,"ST / Turf / ""B+2""",1400,G,2,13,87,K L Man,M L Yeung,5,7.4,124,14 14 14 11,1.22.26,1180,H/TT
H110,010,02,10/09/23,"ST / Turf / ""A""",1400,GY,2,2,85,K L Man,M L Yeung,1/2,3,125,4 5 5 2,1.22.52,1165,H/TT
H110,797,02,03/07/23,"ST / Turf / ""C""",1400,GY,2,1,83,K L Man,M L Yeung,1-1/4,7.3,122,6 3 3 2,1.22.60,1166,H/TT
H110,760,01,18/06/23,"ST / Turf / ""C+3""",1400,G,3,7,76,K L Man,M L Yeung,1-1/4,9.7,135,10 9 9 1,1.21.84,1159,H/TT
H110,682,01,21/05/23,"ST / Turf / ""C+3""",1400,G,3,10,71,K L Man,M L Yeung,N,69,126,12 12 10 1,1.21.40,1166,CP-/H1/TT
H110,621,12,30/04/23,"ST / Turf / ""A""",1600,G,3,8,73,K L Man,K C Leung,5-1/2,42,131,2 4 2 12,1.35.74,1162,CP/TT
H110,568,10,09/04/23,"ST / Turf / ""B+2""",1400,G,3,13,75,K L Man,M F Poon,6-1/2,42,129,14 13 12 10,1.23.42,1159,CP/TT
H110,511,05,19/03/23,"ST / Turf / ""A""",1400,G,3,2,76,K L Man,M Chadwick,2-1/2,24,131,5 3 3 5,1.22.58,1153,CP/TT
H110,416,07,12/02/23,"ST / Turf / ""C+3""",1400,G,3,14,78,K L Man,M Chadwick,4-1/4,117,133,14 14 13 7,1.22.21,1160,CP1/TT
H110,373,10,29/01/23,ST / AWT,1650,GD,3,8,80,K L Man,A Badel,11-3/4,18,131,12 12 13 10,1.39.23,1150,TT1
H110,317,14,08/01/23,"ST / Turf / ""C+3""",1600,G,3R,10,82,K L Man,M F Poon,11,41,131,4 2 6 14,1.36.19,1156,--
H110,280,06,24/12/22,"ST / Turf / ""B""",1600,GF,2,11,83,K L Man,M L Yeung,3-1/4,44,118,10 10 9 6,1.36.29,1154,--
H110,205,13,27/11/22,"ST / Turf / ""C""",1400,G,2,8,83,K L Man,K C Leung,7-3/4,102,125,14 12 14 13,1.22.99,1152,--
G165,780,08,26/06/24,"HV / Turf / ""C""",1650,G,3,2,75,K W Lui,C L Chau,4-1/4,12,127,7 9 9 8,1.40.55,1102,--
G165,729,05,05/06/24,"HV / Turf / ""A""",1650,GY,3,4,77,K W Lui,C Y Ho,5,16,135,7 7 8 5,1.41.62,1105,--
G165,668,09,15/05/24,"HV / Turf / ""C""",1800,G,3,5,78,K W Lui,C Y Ho,12-1/2,7.9,134,8 3 4 4 9,1.51.18,1107,--
G165,616,04,24/04/24,"HV / Turf / ""C+3""",1800,G,3,6,79,K W Lui,C Y Ho,2,8.7,135,9 9 9 7 4,1.50.58,1095,--
G165,539,05,27/03/24,"HV / Turf / ""A""",1650,G,3,11,79,K W Lui,E C W Wong,3-3/4,17,125,11 11 10 5,1.40.59,1099,--
G165,479,03,06/03/24,"HV / Turf / ""B""",1650,G,3,7,78,K W Lui,H Bowman,1/2,12,135,9 9 7 3,1.41.23,1113,--
G165,387,08,31/01/24,"HV / Turf / ""A""",1650,G,3,7,78,K W Lui,C L Chau,5-1/2,12,133,8 8 10 8,1.40.91,1118,--
G165,312,01,04/01/24,"HV / Turf / ""A""",1650,G,3,10,73,K W Lui,C Y Ho,N,6.4,128,10 10 10 1,1.40.36,1114,--
G165,249,02,13/12/23,"HV / Turf / ""B""",1650,G,3,12,72,K W Lui,C Y Ho,3/4,10,127,11 11 11 2,1.40.45,1110,--
G165,137,07,01/11/23,"HV / Turf / ""C+3""",1200,G,3,3,74,K W Lui,Z Purton,2-1/4,4.7,133,8 6 7,1.11.11,1114,XB-
G165,081,03,11/10/23,"HV / Turf / ""A""",1200,G,3,3,74,K W Lui,C Y Ho,2-1/4,4.4,131,8 7 3,1.10.18,1125,XB
G165,511,09,19/03/23,"ST / Turf / ""A""",1400,G,3,12,75,K W Lui,C Y Ho,3-3/4,24,130,13 13 12 9,1.22.75,1104,XB
G165,462,08,01/03/23,"HV / Turf / ""A""",1650,G,3,9,75,K W Lui,S De Sousa,2-1/2,8.1,130,10 10 11 8,1.40.84,1101,XB
G165,425,02,15/02/23,"HV / Turf / ""C""",1650,GF,3,8,74,K W Lui,Z Purton,1-1/4,5.5,134,9 9 9 2,1.39.80,1100,XB
G165,368,10,24/01/23,"ST / Turf / ""C""",1600,G,3,13,74,K W Lui,S De Sousa,5-1/2,11,130,9 8 2 10,1.35.84,1116,XB
G165,317,05,08/01/23,"ST / Turf / ""C+3""",1600,G,3R,13,74,K W Lui,C Y Ho,1-1/2,15,125,10 11 13 5,1.34.67,1103,XB
G165,250,02,14/12/22,"HV / Turf / ""B""",1650,G,3,11,74,K W Lui,C Y Ho,2-1/4,3,133,10 10 10 2,1.39.50,1107,XB
G165,174,02,16/11/22,"HV / Turf / ""B""",1200,G,3,12,71,K W Lui,C Y Ho,3/4,4.6,128,11 9 2,1.08.93,1105,XB
G165,110,01,19/10/22,"HV / Turf / ""B""",1200,GF,3,9,64,K W Lui,C Y Ho,1/2,4,121,9 9 1,1.09.73,1093,XB
G165,051,01,28/09/22,"HV / Turf / ""C""",1200,G,4,6,58,K W Lui,C Y Ho,HD,4.2,134,6 6 1,1.10.02,1086,XB
G165,003,04,11/09/22,"ST / Turf / ""A""",1200,G,4,6,58,K W Lui,H N Wong,4-1/2,26,130,7 5 4,1.10.08,1085,XB
G165,822,03,13/07/22,"HV / Turf / ""B""",1200,GF,4,2,58,K W Lui,C Y Ho,1-1/4,7.8,133,6 6 3,1.09.93,1097,XB1
G165,607,13,24/04/22,"ST / Turf / ""A""",1400,G,4,11,59,K W Lui,C Y Ho,10,30,133,7 6 6 13,1.23.55,1145,--
G165,551,06,03/04/22,"ST / Turf / ""B+2""",1200,G,4,4,59,K W Lui,C Y Ho,3-3/4,7.7,132,9 7 6,1.09.96,1141,--
G165,467,10,02/03/22,"HV / Turf / ""A""",1200,G,4,9,59,K W Lui,C Y Ho,4-1/2,3.4,132,9 8 10,1.10.69,1112,--
G165,400,01,06/02/22,"HV / Turf / ""A""",1200,G,4,11,52,K W Lui,C Y Ho,1-1/2,16,125,12 12 1,1.10.72,1119,--
J197,772,03,23/06/24,"ST / Turf / ""A""",1400,G,3,10,73,K H Ting,A Badel,1-1/2,21,129,9 9 9 3,1.22.08,1182,TT
J197,703,01,26/05/24,"ST / Turf / ""A""",1400,G,3,6,68,K H Ting,A Badel,3/4,40,118,6 7 6 1,1.21.54,1173,TT
J197,588,12,14/04/24,"ST / Turf / ""C""",1600,GF,3,13,70,K H Ting,L Ferraris,6-1/2,45,129,3 3 4 12,1.35.35,1169,TT
J197,547,08,31/03/24,"ST / Turf / ""A+3""",1400,G,3,1,72,K H Ting,L Ferraris,6,8.3,131,4 4 2 8,1.23.84,1180,TT
J197,474,03,03/03/24,"ST / Turf / ""B+2""",1400,G,3,2,72,K H Ting,L Ferraris,2,145,130,5 5 5 3,1.22.50,1189,H-/TT
J197,415,13,12/02/24,"ST / Turf / ""A""",1600,G,3,9,72,K H Ting,K De Melo,9-1/2,137,122,12 12 13 13,1.36.11,1180,H1/TT1
J158,810,01,06/07/24,"ST / Turf / ""C""",1400,GF,3,1,65,K W Lui,C Y Ho,1/2,4.1,124,6 5 4 1,1.21.11,1158,--
J158,716,01,02/06/24,"ST / Turf / ""B""",1400,G,4,5,59,K W Lui,C Y Ho,1/2,2.5,135,6 5 5 1,1.21.73,1159,--
J158,660,02,11/05/24,"ST / Turf / ""C""",1200,GF,4,5,58,K W Lui,H Bowman,1/2,1.8,133,8 5 2,1.09.24,1158,--
J158,582,01,14/04/24,"ST / Turf / ""C""",1200,GF,4,10,52,K W Lui,H Bowman,1,2.3,127,9 8 1,1.09.01,1155,--
J158,548,04,31/03/24,"ST / Turf / ""A+3""",1200,G,4,1,52,K W Lui,H Bowman,1,3.4,127,1 1 4,1.10.15,1149,--
J158,488,04,10/03/24,"ST / Turf / ""C""",1200,G,4,12,52,K W Lui,C L Chau,2-1/4,17,125,9 11 4,1.10.34,1171,--
H237,768,02,23/06/24,"ST / Turf / ""A""",2000,GF,3,2,72,J Size,Z Purton,1-1/4,3.2,127,8 10 10 9 2,2.01.42,1129,E
H237,761,03,15/06/24,"ST / Turf / ""C+3""",1600,S,3,7,73,J Size,B Avdulla,2-3/4,9.2,131,13 13 7 3,1.35.96,1134,E
H237,722,09,02/06/24,"ST / Turf / ""B""",1400,GF,3,12,74,J Size,B Avdulla,5,35,134,14 14 14 9,1.22.57,1118,B-/E1
H237,681,14,19/05/24,"ST / Turf / ""C+3""",1600,G,3,2,76,J Size,B Avdulla,14-1/4,13,131,14 14 14 14,1.36.92,1128,PC-/B2
H237,528,13,24/03/24,"ST / Turf / ""A""",2000,GF,4YO,6,76,J Size,A Hamelin,19-1/4,52,126,9 11 12 14 13,2.02.92,1150,V-/PC1
H237,473,02,03/03/24,"ST / Turf / ""B+2""",2000,G,3,4,76,J Size,R Moore,3-1/4,4.3,133,11 11 11 10 2,2.02.87,1164,B-/V1
H237,435,06,18/02/24,"ST / Turf / ""C+3""",1800,G,3,10,76,J Size,Z Purton,3-3/4,2.8,126,7 7 8 8 6,1.48.82,1140,B
H237,392,02,04/02/24,"ST / Turf / ""B+2""",2000,G,3,1,74,J Size,Z Purton,N,2.9,129,5 5 5 5 2,2.02.04,1162,B
H237,341,02,13/01/24,"ST / Turf / ""C+3""",1600,G,3R,10,73,J Size,Z Purton,1-1/4,4,125,8 6 5 2,1.35.09,1154,B
H237,288,03,26/12/23,"ST / Turf / ""C+3""",1600,G,3,7,73,J Size,Z Purton,1,6.9,133,10 10 11 3,1.34.83,1162,B1
H237,234,09,10/12/23,"ST / Turf / ""A""",1400,G,3,5,73,J Size,Z Purton,2-1/4,3.9,129,8 9 10 9,1.23.24,1151,--
H237,186,07,19/11/23,"ST / Turf / ""B+2""",1400,GF,3,11,73,J Size,Z Purton,2-1/4,3.4,133,7 7 7 7,1.22.54,1145,--
H237,836,01,16/07/23,"ST / Turf / ""A""",1400,GY,3,8,67,J Size,Z Purton,N,1.9,122,12 12 6 1,1.23.09,1146,--
H237,794,01,03/07/23,"ST / Turf / ""C""",1400,GY,4,3,58,J Size,Z Purton,2-3/4,2.4,134,9 8 5 1,1.23.01,1154,--
H237,756,02,18/06/23,"ST / Turf / ""C+3""",1400,G,4,5,58,J Size,Z Purton,3-1/2,3.1,134,12 11 9 2,1.22.42,1160,--
H237,698,04,28/05/23,"ST / Turf / ""A""",1400,G,4,5,58,J Size,Z Purton,1-1/2,3.3,134,13 13 13 4,1.22.21,1154,--
H237,637,01,07/05/23,"ST / Turf / ""B""",1200,S,4,10,53,J Size,Z Purton,N,2.8,129,8 7 1,1.12.17,1147,--
H237,539,03,02/04/23,"ST / Turf / ""A+3""",1200,G,4,13,52,J Size,Z Purton,1,9.9,126,13 13 3,1.10.69,1145,--
J186,772,04,23/06/24,"ST / Turf / ""A""",1400,G,3,6,74,J Size,H Bowman,2-1/4,5.7,130,1 1 1 4,1.22.23,1117,--
J186,717,03,02/06/24,"ST / Turf / ""B""",1200,G,3,6,74,J Size,H Bowman,2,2.4,133,2 2 3,1.08.89,1106,--
J186,665,04,11/05/24,"ST / Turf / ""C""",1200,GF,3,2,74,J Size,H Bowman,1,3.1,133,3 5 4,1.09.72,1115,--
J186,626,07,28/04/24,"ST / Turf / ""A""",1200,Y,3,11,74,J Size,J McDonald,3-3/4,7.9,133,7 8 7,1.10.67,1113,--
J186,581,02,14/04/24,"ST / Turf / ""C""",1000,GF,3,5,72,J Size,Z Purton,N,2.7,131,2 3 2,0.55.57,1113,--
J186,491,03,10/03/24,"ST / Turf / ""C""",1000,G,3,10,72,J Size,Z Purton,2,2.8,128,7 7 3,0.57.02,1107,--
